996,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/8/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,449,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,626,0,870
915,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/10/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,767,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,212,0,850
979,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,629,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,664,0,870
1963,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,13,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,12,0,885
1991,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-beginner+ sql server-beginner,486,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,485,0,890
1485,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,242,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,819,0,870
1819,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,447,CDD,Clinical data discovery,7/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,146,0,800
1131,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,147,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,148,0,800
1138,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,666,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2017 12:00:00 AM,210,0,850
1693,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,824,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,446,0,890
2218,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,674,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,673,0,885
2101,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate,898,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,897,0,890
1091,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,772,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,213,0,860
2167,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-intermediate,334,WMS,WMS,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,333,0,850
1125,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,775,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,220,0,860
1434,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,451,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,450,0,870
1657,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,828,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,625,0,890
1692,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,778,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,221,0,890
2156,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,702,MBS,Mobile scheduler,12/1/2016 12:00:00 AM,10/15/2017 12:00:00 AM,701,0,885
1399,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,455,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,454,0,870
1117,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/1/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,791,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,222,0,890
2070,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/4/2016 12:00:00 AM,.net-beginner+ sql server-beginner,457,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,456,0,870
1567,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-beginner+ sql server-beginner,458,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,457,0,870
1839,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,793,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,223,0,890
1229,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,114,INF,Informatics,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,628,0,870
1244,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-beginner+ sql server-beginner,631,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,630,0,870
1627,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,820,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,240,0,890
1730,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/11/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,822,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,241,0,890
2266,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/12/2016 12:00:00 AM,.net-beginner+ sql server-beginner,673,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,672,0,885
1250,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,825,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,448,0,890
1813,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/16/2016 12:00:00 AM,.net-beginner+ sql server-beginner,636,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,635,0,870
1325,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/18/2016 12:00:00 AM,.net-beginner+ sql server-beginner,637,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,636,0,870
978,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/18/2016 12:00:00 AM,.net-beginner+ sql server-beginner,638,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,637,0,870
1087,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/31/2016 12:00:00 AM,.net-beginner+ sql server-beginner,639,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,638,0,870
1867,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,826,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,623,0,890
1926,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,797,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,231,0,890
1525,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/31/2016 12:00:00 AM,.net-beginner+ sql server-beginner,642,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,641,0,870
1812,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,7/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,827,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,624,0,890
1047,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,627,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,661,0,870
1191,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,628,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,663,0,870
2212,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate,899,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,898,0,890
1347,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,630,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,665,0,870
1278,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,192,INF,Informatics,2/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,765,0,870
1784,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,193,INF,Informatics,2/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,766,0,870
1061,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/13/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,231,INF,Informatics,3/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,792,0,870
1331,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,8/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,232,INF,Informatics,3/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,794,0,870
1228,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,9/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,701,MBS,Mobile scheduler,12/1/2016 12:00:00 AM,10/15/2017 12:00:00 AM,700,0,870
1421,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,9/30/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,241,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,796,0,870
2023,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,12/31/2016 12:00:00 AM,.net-intermediate,333,WMS,WMS,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,332,0,890
897,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,12/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,658,MFR,Multi-facility reporting,9/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,823,0,870
1446,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,12/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,659,MFR,Multi-facility reporting,9/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,824,0,870
1336,.net-intermediate+ sql server-intermediate+.net-beginner+ sql server-beginner,12/31/2016 12:00:00 AM,.net-intermediate+ sql server-intermediate,660,MFR,Multi-facility reporting,9/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,825,0,870
3804,.net-beginner+ sql server-beginner,4/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,349,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,348,0,870
3302,.net-beginner+ sql server-beginner,4/29/2016 12:00:00 AM,.net-beginner+ sql server-beginner,350,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,349,0,870
2549,.net-beginner+ sql server-beginner,4/29/2016 12:00:00 AM,.net-beginner+ sql server-beginner,351,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,350,0,870
3346,.net-beginner+ sql server-beginner,4/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,359,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,358,0,870
3187,.net-beginner+ sql server-beginner,4/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,376,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,375,0,870
3747,.net-beginner+ sql server-beginner,5/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,377,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,376,0,870
3618,.net-beginner+ sql server-beginner,5/3/2016 12:00:00 AM,.net-beginner+ sql server-beginner,395,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,394,0,870
3875,.net-beginner+ sql server-beginner,5/4/2016 12:00:00 AM,.net-beginner+ sql server-beginner,396,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,395,0,870
3215,.net-beginner+ sql server-beginner,5/4/2016 12:00:00 AM,.net-beginner+ sql server-beginner,397,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,396,0,870
3732,.net-beginner+ sql server-beginner,5/4/2016 12:00:00 AM,.net-beginner+ sql server-beginner,398,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,397,0,870
3383,.net-beginner+ sql server-beginner,5/4/2016 12:00:00 AM,.net-beginner+ sql server-beginner,216,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,215,0,870
3580,.net-beginner+ sql server-beginner,5/6/2016 12:00:00 AM,.net-beginner+ sql server-beginner,489,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,488,0,900
3266,.net-beginner+ sql server-beginner,5/9/2016 12:00:00 AM,.net-beginner+ sql server-beginner,493,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,492,0,900
3746,.net-beginner+ sql server-beginner,5/9/2016 12:00:00 AM,.net-beginner+ sql server-beginner,460,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,459,0,870
3106,.net-beginner+ sql server-beginner,5/10/2016 12:00:00 AM,.net-beginner+ sql server-beginner,459,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,458,0,870
2835,.net-beginner+ sql server-beginner,5/11/2016 12:00:00 AM,.net-beginner+ sql server-beginner,246,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,245,0,870
3868,.net-beginner+ sql server-beginner,5/13/2016 12:00:00 AM,.net-beginner+ sql server-beginner,461,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,460,0,870
2176,.net-beginner+ sql server-beginner,5/15/2016 12:00:00 AM,.net-beginner+ sql server-beginner,462,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,461,0,870
3942,.net-beginner+ sql server-beginner,5/16/2016 12:00:00 AM,.net-beginner+ sql server-beginner,247,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,246,0,870
3206,.net-beginner+ sql server-beginner,5/16/2016 12:00:00 AM,.net-beginner+ sql server-beginner,259,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,258,0,870
2728,.net-beginner+ sql server-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sql server-beginner,454,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,453,0,870
3920,.net-beginner+ sql server-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sql server-beginner,634,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,633,0,870
2004,.net-beginner+ sql server-beginner,5/31/2016 12:00:00 AM,.net-beginner+ sql server-beginner,490,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,489,0,900
2645,.net-beginner+ sql server-beginner,5/31/2016 12:00:00 AM,.net-beginner+ sql server-beginner,488,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,487,0,900
3599,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,439,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,438,0,850
3118,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,250,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,249,0,870
2326,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,437,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,436,0,900
3336,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,441,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,440,0,900
2109,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,442,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,441,0,900
3852,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,443,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,442,0,900
2964,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,737,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,736,0,900
2529,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,738,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,737,0,900
3682,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,739,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,738,0,900
3422,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,740,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,739,0,900
3004,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,741,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,740,0,900
2894,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,742,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,741,0,900
3536,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,868,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,867,0,900
2022,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,869,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,868,0,900
3703,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,870,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,869,0,900
3808,.net-beginner+ sql server-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,871,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,870,0,900
3455,.net-beginner+ sql server-beginner,6/3/2016 12:00:00 AM,.net-beginner+ sql server-beginner,435,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,434,0,900
3566,.net-beginner+ sql server-beginner,6/6/2016 12:00:00 AM,.net-beginner+ sql server-beginner,436,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,435,0,900
2145,.net-beginner+ sql server-beginner,6/7/2016 12:00:00 AM,.net-beginner+ sql server-beginner,897,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,896,0,900
2393,.net-beginner+ sql server-beginner,6/9/2016 12:00:00 AM,.net-beginner+ sql server-beginner,450,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,449,0,870
2708,.net-beginner+ sql server-beginner,6/9/2016 12:00:00 AM,.net-beginner+ sql server-beginner,248,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,247,0,870
2801,.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-beginner+ sql server-beginner,641,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,640,0,870
2741,.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-beginner+ sql server-beginner,249,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,248,0,870
2016,.net-beginner+ sql server-beginner,6/13/2016 12:00:00 AM,.net-beginner+ sql server-beginner,251,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,250,0,870
3201,.net-beginner+ sql server-beginner,6/15/2016 12:00:00 AM,.net-beginner+ sql server-beginner,254,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,253,0,870
3864,.net-beginner+ sql server-beginner,6/15/2016 12:00:00 AM,.net-beginner+ sql server-beginner,469,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,468,0,870
3749,.net-beginner+ sql server-beginner,6/20/2016 12:00:00 AM,.net-beginner+ sql server-beginner,117,INF,Informatics,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,116,0,870
2806,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,669,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,668,0,890
2554,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,452,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,451,0,870
3358,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,256,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,255,0,870
3999,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,159,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,158,0,870
3764,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,670,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,669,0,900
3849,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,671,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,670,0,900
2902,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,675,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,674,0,890
3121,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,672,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,671,0,880
2448,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,676,MBS,Mobile scheduler,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,675,0,900
3146,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,456,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,455,0,870
3342,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,700,MBS,Mobile scheduler,12/1/2016 12:00:00 AM,10/15/2017 12:00:00 AM,699,0,900
2118,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,258,INF,Informatics,6/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,257,0,870
4578,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,635,MFR,Multi-facility reporting,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,634,0,870
2335,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,705,MBS,Mobile scheduler,12/1/2016 12:00:00 AM,10/15/2017 12:00:00 AM,704,0,900
3377,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,706,MBS,Mobile scheduler,12/1/2016 12:00:00 AM,10/15/2017 12:00:00 AM,705,0,900
3737,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,453,CDD,Clinical data discovery,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,452,0,870
3699,.net-beginner+ sql server-beginner,6/28/2016 12:00:00 AM,.net-beginner+ sql server-beginner,736,MBS,Mobile scheduler,7/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,735,0,900
2573,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,836,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,835,0,900
3657,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,837,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,836,0,900
3865,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,838,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,837,0,900
3263,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,839,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,838,0,900
2495,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,840,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,839,0,900
2142,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,841,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,840,0,900
3821,.net-beginner+ sql server-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sql server-beginner,842,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,841,0,900
3805,.net-beginner+ sql server-beginner,7/1/2016 12:00:00 AM,.net-beginner+ sql server-beginner,843,EPF,EFPR,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,842,0,900
